Ost;Nord
1545913;6921725
1545913;6921725
1559434;6917643
1559434;6917643
1582344;6940889
1581933;6946559
1584899;6933753
1581205;6912386
1582360;6940934
1578724;6910441
1582213;6914257
1492950;6943489
1559434;6917643
1559428;6917654
1574490;6934688
1574561;6934699
1573502;6935159
1553831;6940991
1553881;6940908
1527300;6929200
1545954;6921718
1682516;7139768
1714839;7087112
1682507;7139911
1682451;7139776
1682451;7139776
1714860;7087112
1717700;7095200
1744474;7205393
1295283;6626676
1364251;6195674
1295283;6626676
1550560;6285393
1512752;6316128
1727785;7149345
1301293;6650978
1294300;6245300
1336410;6178040
1637177;6563079
1551740;6273330
1427790;6580450
1427790;6580450
1312700;6147200
1353390;6141790
1395030;6204690
1456450;6745010
1550680;6282110
1508500;6271700
1488140;6368470
1487020;6373250
1362410;6145140
1339617;6180088
1465005;6269505
1380190;6164180
1339617;6180088
1341564;6734260
1341463;6734402
1393651;6611116
1393816;6611491
1236850;6535470
1367140;6588660
1451801;6518148
1451801;6518148
1366500;6588220
1234650;6549680
1373960;6619460
1366500;6588220
1366500;6588220
1367140;6588660
1234650;6549680
1552018;6419416
1288788;6586357
1373100;6617700
1366500;6588220
1367140;6588660
1367140;6588660
1366500;6588220
1366910;6587640
1348542;6585513
1348542;6585513
1367620;6589070
1368958;6585997
1366500;6588220
1366910;6588330
1475490;6561871
1477832;6562054
1369500;6749800
1236850;6535470
1236850;6535470
1366400;6587720
1367620;6589070
1366400;6587720
1318914;6619192
1366240;6587070
1366400;6587720
1366500;6588220
1367490;6588590
1367908;6588890
1367620;6589070
1367140;6588660
1367140;6588660
1367140;6588660
1367140;6588660
1355523;6580429
1367140;6588660
1367620;6589070
1367140;6588660
1367620;6589070
1244749;6488364
1366890;6588548
1367140;6588660
1367140;6588660
1367140;6588660
1367035;6588464
1367908;6588890
1366500;6588220
1366910;6588330
1367620;6589070
1367140;6588660
1236850;6535470
1367000;6587890
1357850;6706300
1367000;6587890
1277440;6617440
1366103;6587247
1231480;6537400
1231400;6537440
1231400;6537440
1367140;6588660
1367620;6589070
1366500;6588220
1367086;6588785
1366500;6588220
1367130;6588072
1367140;6588660
1367140;6588660
1370840;6471150
1365620;6587000
1367000;6587890
1367140;6588660
1373960;6619460
1376380;6622280
1336480;6584210
1338060;6585070
1359571;6588400
1336480;6584210
1367140;6588660
1366500;6588220
1399900;6781400
1401400;6784500
1421100;6774300
1369500;6749800
1366570;6771230
1368500;6756600
1399900;6781400
1367140;6588660
1432190;6465370
1367140;6588660
1366500;6588220
1367140;6588660
1365030;6588370
1435300;6757100
1366500;6588220
1430600;6459000
1367140;6588660
1435300;6757100
1367140;6588660
1432030;6465880
1367140;6588660
1366620;6589320
1367140;6588660
1374810;6588390
1367140;6588660
1366500;6588220
1367140;6588660
1365670;6589000
1309350;6552130
1235700;6535780
1360870;6589080
1366910;6588330
1367140;6588660
1275380;6476790
1293040;6598040
1366103;6587247
1555680;6417500
1366103;6587247
1365870;6588500
1367140;6588660
1236850;6535470
1236850;6535470
1400700;6582420
1394300;6582450
1366500;6588220
1366890;6588548
1365620;6587000
1234400;6543990
1367908;6588890
1337667;6584511
1337667;6584511
1367035;6588464
1367490;6588590
1367620;6589070
1366500;6588220
1367620;6589070
1392470;6608110
1366940;6587360
1366500;6588220
1365620;6587000
1400700;6582420
1286810;6609990
1236850;6535470
1367620;6589070
1366890;6588548
1367140;6588660
1367035;6588464
1366890;6588548
1366500;6588220
1367490;6588590
1367140;6588660
1691339;6416924
1244510;6535372
1235790;6541010
1358074;6681358
1357973;6687084
1357595;6684831
1356610;6681472
1336285;6735988
1376072;6621310
1373529;6617390
1705739;6431697
1356770;6576670
1425176;6489938
1235790;6541010
1352324;6876680
1367620;6589070
1367140;6588660
1367035;6588464
1367035;6588464
1367620;6589070
1366910;6588330
1367140;6588660
1330533;6749493
1367620;6589070
1366500;6588220
1367490;6588590
1367140;6588660
1366500;6588220
1344960;6729676
1367620;6589070
1356770;6576670
1357401;6576704
1367490;6588590
1356770;6576670
1425480;6490633
1366500;6588220
1425176;6489938
1477832;6562054
1477832;6562054
1366400;6587720
1376064;6601839
1367490;6588590
1425480;6490633
1367490;6588590
1367620;6589070
1475490;6561871
1475410;6559989
1475410;6559989
1367035;6588464
1366500;6588220
1367035;6588464
1425176;6489938
1425480;6490633
1490510;6473128
1436963;7020889
1378163;6588666
1378163;6588666
1600442;6635559
1607642;6555074
1498533;6663481
1498533;6663481
1498533;6663481
1498533;6663481
1498533;6663481
1498533;6663481
1498533;6663481
1498533;6663481
1498533;6663481
1498533;6663481
1498533;6663481
1357290;6202210
1336930;6288430
1336930;6288430
1336930;6288430
1297310;6238640
1337300;6288270
1536590;6349190
1533810;6344990
1535570;6349580
1537190;6348560
1537490;6349450
1511040;6317760
1536060;6349240
1536110;6349270
1540000;6357300
1531680;6347580
1712040;7088600
1539810;6357940
1711504;7089681
1536590;6349190
1648708;7025893
1536590;6349190
1534775;6350225
1529569;6348802
1540769;6274143
1551569;6277272
1536590;6349190
1671852;6396551
1540000;6357300
1536590;6349190
1536110;6349270
1536590;6349190
1713120;7089410
1449920;7198910
1529875;6348939
1511040;6317760
1536420;6349570
1536590;6349190
1536590;6349190
1465750;7195200
1521580;6357680
1536590;6349190
1375050;6275690
1418750;6417260
1418750;6417260
1875670;7339640
1867521;7320940
1544410;6646110
1396370;6214900
1395980;6214970
1392890;6231380
1357100;6169300
1380200;6146700
1454500;6493900
1353800;6195900
1294300;6245300
1319900;6190000
1351700;6176500
1377700;6159300
1570160;6339960
1346848;6177115
1348519;6174989
1363236;6164821
1388521;6172182
1566522;6833436
1619105;6615305
1536403;6707499
1536403;6707499
1609780;6565940
1431355;7018882
1621375;6641820
1621269;6641891
1621375;6641820
1692930;7109110
1693050;7109150
1621375;6641820
1621769;6641557
1253130;6457510
1279620;6346960
1279620;6346960
1253130;6457510
1490512;6473128
1318959;6944319
1611121;6626521
1611121;6626521
1611121;6626521
1611121;6626521
1349160;6284420
1356145;6177382
1332680;6272320
1320400;6299630
1321960;6287850
1301340;6308570
1336648;6215898
1570170;6583220
1240957;6459027
1372535;6593875
1372535;6593875
1380825;6489251
1536501;6240126
1484170;6220140
1547789;6279191
1622360;6990070
1646805;6660523
1659784;6671534
1360161;6701670
1269707;6412936
1272073;6367575
1272073;6367575
1478018;6695064
1481526;6723109
1261300;6404300
1260700;6405100
1284500;6400400
1284500;6400400
1601710;6642450
1601600;6642135
1601770;6642350
1433010;6766970
1428690;6772910
1599530;6632610
1599990;6631990
1599990;6631990
1601680;6642190
1601600;6642135
1601770;6642350
1601600;6642200
1601705;6642060
1601705;6642060
1601705;6642060
1601680;6642350
1599900;6632470
1578817;6650732
1572624;6651890
1599990;6631990
1599990;6631990
1599990;6631990
1599990;6631990
1599990;6631990
1599990;6631990
1599990;6631990
1599990;6631990
1599990;6631990
1599990;6631990
1604160;6631690
1599990;6631990
1599990;6631990
1599990;6631990
1599990;6631990
1599900;6632470
1598780;6634610
1602910;6634210
1599990;6631990
1589820;6708990
1591302;6725915
1599990;6631990
1578817;6650732
1599990;6631990
1618563;6570292
1505488;6290249
1321956;6413179
1333786;6397830
1334600;6412333
1328284;6393080
1339252;6405789
1334550;6413156
1311126;6530841
1312968;6529792
1312656;6529580
1465780;6608050
1576100;6918800
1467686;6809339
1565117;6937283
1392655;6767890
1307350;6521510
1387990;6213800
1404910;6204095
1420849;6286394
1305213;6418253
1498516;6271359
1628510;6565762
1417070;6216440
1386700;6478691
1601721;6640124
1320567;6145028
1272460;6373960
1388920;6346714
1257856;6445382
1652235;6579672
1362303;6352568
1604701;6601360
1485924;6475891
1485353;6475752
1313900;6144546
1353853;6177816
1353853;6177816
1353853;6177816
1352075;6177709
1552030;6273400
1353853;6177816
1524776;6525040
1397896;6361687
1396267;6359417
1452600;6434436
1550963;6788340
1313364;6235959
1257335;6423478
1449324;6432209
1621728;6602719
1570527;6512682
1568511;6514035
1720016;7088151
1278299;6372712
1673527;6403790
1372044;6229168
1397256;6214433
1796170;7292160
1377289;6620047
1378479;6622897
1378479;6622897
1376729;6621427
1376729;6621427
1376729;6621427
1376729;6621427
1376729;6621427
1378504;6617602
1377919;6621317
1346106;6683410
1346106;6683410
1345996;6682770
1345996;6682770
1345996;6682770
1347050;6681810
1340866;6612051
1340866;6612051
1340866;6612051
1340866;6612051
1339036;6612211
1339746;6612381
1339746;6612381
1339746;6612381
1339746;6612381
1339130;6611097
1338896;6612491
1338896;6612491
1338896;6612491
1338896;6612491
1328546;6694183
1327176;6693833
1331546;6688653
1329166;6690943
1329166;6690943
1327246;6693443
1398063;6365875
1398063;6365875
1398063;6365875
1398142;6366200
1401997;6430957
1403378;6433418
1403378;6433418
1402759;6434507
1402759;6434573
1628100;6585060
1600500;6633070
1419800;6759800
1435400;6757500
1424910;6770860
1269650;6395660
1335355;6763085
1335396;6762838
1335423;6762825
1334195;6765375
1386678;6683390
1431830;6728690
1431813;6728817
1431744;6729011
1423242;6680684
1423312;6680597
1397014;6722014
1397079;6721990
1369280;6725510
1368827;6726990
1469332;6686346
1494561;6672446
1494505;6672444
1494458;6672451
1489240;6674960
1489236;6674956
1489228;6674936
1489228;6674936
1489258;6674919
1489210;6674848
1489188;6674952
1489188;6674952
1493006;6677675
1493020;6677688
1493037;6677724
1493037;6677724
1407478;6749653
1407727;6749909
1407727;6749909
1400638;6754632
1400799;6754542
1400715;6754394
1412109;6760810
1412078;6760799
1412133;6760690
1426253;6688582
1398063;6365875
1570469;6628080
1477036;6709570
1465779;6754535
1439223;6784181
1417245;6712533
1417245;6712533
1347800;6204700
1400826;6703323
1394662;6709877
1398120;6362391
1353390;6141790
1616480;6677070
1360340;6142650
1399300;6175100
1553400;6280500
1672400;6414500
1322800;6278800
1349900;6174900
1355400;6144000
1334100;6171900
1508500;6271700
1347400;6153900
1396504;6707734
1396504;6707734
1300400;6227400
1399190;6281900
1402000;6279000
1316700;6945200
1324000;6278400
1438800;6761100
1312000;6950100
1394630;6704298
1355200;6176000
1328700;6961900
1409869;6722558
1409869;6722558
1650600;6325000
1603010;6634170
1696900;6422300
1425970;6770410
1310900;6205300
1319500;6195400
1341200;6171800
1364400;6145200
1604260;6634560
1598800;6636880
1352500;6178600
1369410;6621430
1344800;6137000
1360500;6144100
1352830;6141970
1356800;6155400
1640800;6369100
1394630;6704298
1393210;6611460
1396200;6187200
1378400;6240700
1319200;6154400
1491900;6443500
1545890;6276190
1548800;6282600
1299800;6243300
1322200;6183600
1548800;6282600
1393100;6207300
1353000;6141600
1336930;6288430
1339140;6612185
1339140;6612185
1339140;6612185
1496600;6461100
1436145;6467434
1492042;6493089
1546400;6480500
1340845;6612085
1340535;6612200
1508890;6437200
1508890;6437200
1478161;6485096
1471084;6473503
1444230;6454450
1444230;6454450
1466499;6465120
1477060;6439290
1320405;6637655
1320405;6637655
1319905;6638155
1393455;6611405
1393455;6611405
1393455;6611405
1348940;6165850
1486490;6434540
1282610;6374820
1347355;6690855
1349255;6631105
1266360;6403470
1484801;6699568
1600500;6635500
1343850;6285950
1545100;6280550
1436150;6517800
1466150;6669950
1552400;6278150
1544800;6279250
1551350;6278300
1544800;6279250
1453356;6708924
1602550;6636850
1611332;6637711
1495722;6658389
1562668;6630831
1590260;6714921
1588192;6713823
1589300;6717995
1589300;6717995
1591589;6726414
1488266;6343079
1517957;6259175
1478787;6654834
1488809;6657523
1471177;6713173
1425985;6770385
1540500;6276350
1543750;6287225
1545100;6280550
1602100;6638100
1453002;6686184
1350800;6178950
1436150;6517800
1509147;6698666
1508890;6437200
1400972;6276962
1468964;6482711
1539760;6658060
1551788;6608146
1428868;6771053
1400332;6277713
1308920;6290990
1551747;6608065
1538584;6552756
1538584;6552756
1538584;6552756
1604752;6633594
1598067;6637010
1551747;6608065
1578682;6585394
1578682;6585394
1578682;6585394
1551761;6607968
1396805;6703728
1556818;6607303
1556826;6607265
1556826;6607265
1538640;6552661
1604752;6633594
1604752;6633594
1604775;6633584
1604775;6633584
1546956;6556257
1604799;6633570
1604799;6633570
1588483;6631386
1587502;6619942
1588523;6622411
1453157;6685877
1465684;6786591
1575354;6587026
1588562;6622376
1586204;6620777
1587516;6619915
1538640;6552661
1575579;6609639
1575673;6586124
1538683;6552666
1556818;6607303
1556826;6607265
1556826;6607265
1556826;6607265
1556826;6607265
1556818;6607303
1556818;6607303
1556826;6607265
1546886;6556263
1575673;6586124
1575673;6586124
1575538;6611688
1551747;6608065
1288590;6372540
1554885;6609579
1288390;6372680
1288590;6372540
1484840;6604380
1294615;6245616
1352090;6176610
1538910;6865190
1373050;6617780
1621690;6616340
1373050;6617780
1554858;6609756
1599765;6598475
1599765;6598475
1599765;6598475
1599765;6598475
1599765;6598475
1288390;6372680
1599765;6598475
1570469;6628080
1669100;7159400
1351780;6177990
1352500;6178600
1327320;6300600
1377280;6620070
1354590;6175870
1238140;6491830
1369730;6620760
1479180;6713130
1373060;6615090
1275451;6476874
1581866;6722966
1610316;6635366
1391910;6206300
1373050;6617780
1377280;6620070
1399300;6175100
1268269;6457734
1347400;6153900
1329470;6584810
1327150;6578780
1371560;6678930
1366670;6688330
1373050;6617780
1373960;6619470
1369410;6621430
1370000;6621970
1370000;6621970
1370050;6622320
1369730;6620760
1369410;6621430
1368910;6640220
1338600;6739590
1370050;6622320
1369730;6620760
1338400;6739030
1712850;7096650
1348090;6724830
1369100;6687330
1323400;6763700
1368560;6686020
1608050;6633320
1329300;6255900
1336810;6656380
1722850;7082150
1414330;6625620
1345920;6627710
1722830;7085090
1683986;6367946
1353870;6371000
1351010;6720000
1430690;6766590
1600030;6636070
1536220;6638100
1603040;6634200
1650355;6620755
1604260;6634560
1369760;6582090
1621360;6626780
1627100;6640410
1618896;6565575
1284250;6400320
1425970;6770410
1548710;6752590
1700445;6431725
1330000;6255670
1393460;6611540
1359830;6588660
1330000;6255670
1266360;6403470
1320340;6637610
1266700;6403850
1292670;6418920
1264170;6404590
1437830;6304840
1296090;6397980
1264170;6404590
1393300;6611920
1319460;6637090
1437830;6304840
1543311;6472257
1543311;6472257
1516936;6464121
1740793;7178880
1586407;6726233
1543311;6472257
1571434;6626739
1571434;6626739
1571434;6626739
1543311;6472257
1572907;6619364
1572907;6619364
1572907;6619364
1558112;6657403
1573115;6616002
1571434;6626739
1562731;6636741
1557920;6654964
1558869;6649659
1558869;6649659
1412270;6206000
1558112;6657403
1557497;6655867
1565861;6623402
1584850;6617586
1649440;6672710
1571568;6626660
1542608;6452000
1558112;6657403
1638374;6696653
1638374;6696653
1634290;6697860
1634290;6697860
1589415;6724534
1604146;6631600
1516936;6464121
1354590;6175870
1354590;6175870
1534640;6349860
1536590;6349190
1619396;6604807
1349160;6212550
1536590;6349190
1397260;6655250
1467500;6229670
1548490;6282450
1602910;6634210
1396200;6177300
1364324;6291335
1542200;6573100
1358040;6614040
1355530;6626210
1358040;6614090
1394100;6184260
1358040;6614090
1358040;6614640
1355530;6626210
1482905;6267780
1486325;6267840
1486409;6226760
1476076;6233219
1332147;6272812
1392980;6341815
1483262;6278086
1483262;6278086
1392980;6341815
1513542;6343364
1513542;6343364
1392980;6341815
1392980;6341815
1538211;6348617
1485754;6364920
1502125;6374436
1402381;6279593
1502681;6384217
1498307;6402777
1498307;6402777
1498307;6402777
1462317;6526591
1477362;6527297
1454412;6575714
1454859;6575565
1417970;6561920
1447466;6538708
1456515;6563940
1465050;6601240
1468287;6543387
1453716;6610529
1450100;6613000
1480675;6289430
1483303;6359192
1480675;6289430
1483303;6359192
1480675;6289430
1522936;6411983
1475315;6267735
1485431;6357557
1478550;6292310
1498070;6299570
1522912;6410412
1475315;6267735
1498070;6299570
1554690;6299734
1477980;6294605
1477980;6294605
1480675;6289430
1554690;6299734
1475675;6266965
1373520;6674970
1373670;6672480
1482617;6359234
1397530;6210700
1532358;6347053
1520600;6347010
1309000;6264600
1351010;6720000
1339690;6737380
1373050;6617780
1344390;6730880
1366430;6688460
1552323;6273217
1398970;6210720
1319016;6165738
1332546;6141003
1320670;6650140
1403970;6201030
1551449;6276988
1425250;6500050
1351300;6174000
1375340;6663900
1357920;6173030
1332830;6648580
1351920;6173920
1332930;6648340
1370050;6622320
1297174;6238487
1359570;6588450
1527600;6282600
1350300;6720850
1323530;6759740
1329470;6584810
1357450;6706260
1351010;6720000
1576443;6344579
1357730;6706200
1398900;6209450
1497760;6224360
1604160;6631690
1375340;6663900
1353422;6178024
1589360;6724600
1537265;6532314
1528019;6538212
1454716;6241474
1454716;6241447
1528100;6538087
1537382;6532158
1536127;6508845
1505690;6540864
1597080;6530751
1557278;6517199
1557309;6517075
1389040;6628240
1454716;6241447
1383530;6641570
1323480;6761010
1580284;6883182
1430250;6266430
1514715;6437090
1517053;6588008
1517736;6584257
1543154;6628849
1543154;6628849
1544033;6627335
1418120;6321220
1521459;6630202
1523000;6624169
1517736;6584257
1505969;6668002
1542480;6643888
1542311;6630191
1492282;6622483
1542158;6631402
1546312;6604945
1320860;6290560
1285390;6400790
1275360;6431050
1285390;6400790
1293120;6395820
1292670;6418920
1522999;6624168
1324150;6275640
1330319;6301758
1520166;6603783
1330319;6301758
1311270;6321060
1330319;6301758
1425681;6213888
1425899;6214363
1432210;6217792
1476073;6234897
1476073;6234897
1476073;6234897
1476073;6234897
1474469;6236479
1474469;6236479
1474469;6236479
1474469;6236479
1513695;6239160
1513695;6239160
1513695;6239160
1466764;6239528
1466764;6239528
1466764;6239528
1513695;6239160
1513695;6239160
1425806;6214003
1311270;6321060
1311270;6321060
1311270;6321060
1425681;6213888
1293274;6334764
1359808;6264212
1359808;6264212
1359808;6264212
1359808;6264212
1359808;6264212
1332147;6272812
1332147;6272812
1332147;6272812
1426355;6210852
1332147;6272812
1359808;6264212
1359808;6264212
1336280;6262080
1319121;6259127
1329362;6275092
1331391;6273388
1329362;6275092
1532223;6282442
1401038;6277302
1532223;6282442
1531231;6317501
1466492;6291804
1424292;6309341
1543750;6287225
1466492;6291804
1531231;6317501
1513542;6343364
1513542;6343364
1513542;6343364
1513542;6343364
1513542;6343364
1513542;6343364
1513542;6343364
1513542;6343364
1513542;6343364
1392980;6341815
1392980;6341815
1513542;6343364
1466492;6291804
1466492;6291804
1489042;6364731
1482386;6371455
1482386;6371455
1501270;6363081
1502125;6374436
1519786;6331569
1415590;6554400
1502681;6384217
1415590;6554400
1502681;6384217
1417970;6561920
1487010;6697603
1487010;6697603
1487010;6697603
1487010;6697603
1487010;6697603
1539830;6608567
1498351;6654390
1486605;6698439
1486605;6698439
1486605;6698439
1486605;6698439
1486605;6698439
1486605;6698439
1486605;6698439
1487010;6697603
1465398;6670335
1486605;6698439
1484628;6699871
1484628;6699871
1484628;6699871
1484628;6699871
1487010;6697603
1484628;6699871
1486605;6698439
1484628;6699871
1523085;6667297
1590394;6711951
1590394;6711951
1590394;6711951
1590394;6711951
1590394;6711951
1590394;6711951
1590394;6711951
1590394;6711951
1484628;6699871
1590394;6711951
1590394;6711951
1590394;6711951
1589834;6713736
1589834;6713736
1589834;6713736
1589834;6713736
1589834;6713736
1589834;6713736
1589834;6713736
1589834;6713736
1589834;6713736
1589834;6713736
1589834;6713736
1589834;6713736
1589834;6713736
1589834;6713736
1589834;6713736
1589834;6713736
1589817;6710039
1590394;6711951
1589834;6713736
1590278;6715105
1590278;6715105
1590278;6715105
1590278;6715105
1590278;6715105
1590278;6715105
1590278;6715105
1332940;6271940
1590278;6715105
1590278;6715105
1589843;6713987
1317500;6666300
1317500;6666300
1589404;6721712
1536590;6349190
1281680;6347100
1565906;6798864
1536590;6349190
1396200;6177300
1325867;6289126
1245860;6458960
1537331;6601726
1520620;6347230
1531680;6347580
1392050;7024240
1392050;7024240
1281680;6347100
1516250;6631303
1516863;6632543
1536590;6349190
1348940;6724370
1357730;6706200
1350300;6720850
1357890;6706230
1351010;6720000
1413120;6638260
1750000;7072500
1327410;6577590
1357450;6706260
1370000;6621970
1373050;6617780
1370000;6621970
1370050;6622320
1329470;6584810
1357050;6172620
1383530;6641570
1366450;6688290
1327560;6577490
1329470;6584810
1393460;6611540
1332830;6648580
1253130;6457510
1351010;6720000
1359570;6588450
1720850;7082500
1353000;6141600
1366450;6688290
1578390;6537210
1253130;6457510
1351010;6720000
1351870;6177570
1332910;6648370
1423030;6762480
1332830;6648580
1297174;6238487
1536590;6349190
1365955;6584055
1320860;6290560
1365955;6584055
1465779;6754535
1393555;6611605
1365955;6584055
1393210;6611460
1595655;6636555
1354580;6173510
1375455;6595755
1367955;6585855
1360455;6796055
1335155;6839855
1396055;6263755
1318820;6674720
1319755;6226155
1568955;6728055
1557955;6437955
1571755;6723955
1250500;6404800
1296090;6397980
1325200;6707340
1292780;6401490
1572555;6619555
1267250;6404370
1571555;6671555
1598555;6600555
1284500;6400400
1493555;6793555
1494555;6792555
1824021;7328536
1372505;6593855
1598555;6599555
1598330;6945900
1396255;6613755
1391170;6323820
1366890;6588548
1436700;6868700
1548321;6483309
1540203;6469092
1540262;6468796
1451406;6507043
1520807;6496177
1525823;6461668
1619638;6626038
1619615;6626003
1528815;6461644
1619642;6626043
1517518;6506555
1619642;6626043
1619694;6626119
1619644;6626057
1619320;6626394
1543713;6502677
1619677;6626087
1619973;6626431
1619358;6626434
1619972;6626438
1619987;6626368
1619974;6626429
1619319;6626393
1619695;6626124
1619705;6626137
1619310;6626383
1619964;6626487
1619378;6626453
1619430;6626504
1619965;6626480
1621030;6626429
1619182;6626606
1619188;6626609
1619188;6626609
1619195;6626614
1619881;6626614
1619198;6626616
1619198;6626616
1619199;6626616
1619206;6626621
1619212;6626623
1619209;6626624
1619209;6626624
1619211;6626626
1619216;6626627
1619216;6626627
1619748;6626211
1619720;6626173
1619160;6626591
1619234;6626636
1619234;6626638
1619232;6626632
1619180;6626605
1619232;6626644
1619237;6626646
1619238;6626647
1619239;6626647
1619239;6626647
1619246;6626652
1619250;6626655
1619180;6626657
1619874;6626568
1619144;6626579
1619158;6626589
1619251;6626658
1619253;6626658
1619179;6626660
1619179;6626660
1619182;6626660
1619952;6626567
1619232;6626644
1619884;6626641
1619231;6626633
1619188;6626666
1619188;6626666
1619191;6626667
1619191;6626667
1619192;6626668
1619267;6626668
1619259;6626662
1619198;6626672
1619196;6626674
1619222;6626635
1619260;6626664
1619279;6626677
1619207;6626680
1619209;6626680
1619211;6626683
1619241;6626550
1619216;6626690
1619262;6626664
1619260;6626664
1619270;6626671
1619295;6626696
1619232;6626699
1619235;6626701
1619927;6626702
1619238;6626704
1619239;6626705
1619226;6626693
1619226;6626693
1619289;6626688
1619268;6626674
1619230;6626694
1619200;6626677
1619370;6626750
1619391;6626770
1619349;6626733
1619352;6626736
1619369;6626750
1619377;6626758
1619382;6626761
1619881;6626869
1619861;6626932
1619858;6626937
1619858;6626937
1619849;6626963
1619150;6626884
1619879;6626886
1619871;6626903
1619896;6626823
1619667;6626851
1619903;6626795
1620192;6627956
1620463;6630246
1589423;6632946
1620192;6627956
1620485;6630244
1620463;6630246
1589218;6633057
1620435;6630373
1589175;6633159
1589169;6633160
1589090;6633174
1620447;6630399
1620447;6630399
1589477;6633197
1589434;6633211
1589434;6633211
1589175;6633159
1589222;6633085
1589477;6633197
1589186;6633087
1589074;6633188
1603767;6633387
1589503;6633140
1603720;6633554
1612167;6635986
1603757;6633441
1603791;6633384
1612276;6636055
1612198;6636032
1612276;6636055
1611944;6636121
1611930;6636097
1611944;6636109
1611947;6636128
1611983;6636189
1611987;6636195
1611940;6636115
1611952;6636133
1611975;6636172
1611931;6636096
1611956;6636145
1612002;6636226
1612014;6636237
1612002;6636249
1611954;6636145
1619278;6636360
1612007;6636240
1608257;6638651
1608487;6638660
1612009;6636224
1608217;6638638
1592123;6639647
1608182;6638632
1612148;6636444
1611980;6636650
1592304;6639772
1592299;6639807
1592312;6639728
1592126;6639635
1592300;6639798
1592124;6639630
1592284;6639875
1592074;6639879
1592063;6639889
1592284;6639875
1612153;6636455
1592121;6639648
1592121;6639648
1592299;6639807
1592299;6639807
1592278;6639895
1592278;6639895
1592144;6639851
1592027;6639859
1605821;6651297
1605942;6651305
1605847;6651260
1605809;6651320
1605802;6651324
1605803;6651328
1605833;6651273
1605828;6651281
1605821;6651296
1605792;6651344
1592080;6639841
1605788;6651350
1605815;6651308
1605772;6651366
1605815;6651308
1605803;6651319
1605952;6651375
1598024;6644632
1598316;6644470
1605397;6651655
1605318;6651751
1605316;6651763
1605914;6651431
1605914;6651431
1605906;6651441
1605306;6651772
1624832;6655771
1624834;6655785
1624834;6655785
1605909;6651438
1605757;6651397
1605897;6651452
1605303;6651793
1605397;6651655
1605906;6651441
1605286;6651795
1605285;6651798
1606423;6656390
1605397;6651655
1625105;6655810
1606422;6656393
1630072;6658241
1629929;6658402
1629837;6658408
1629819;6658410
1629854;6658410
1629829;6658412
1629763;6658413
1629742;6658417
1629746;6658420
1629912;6658405
1606425;6656445
1629905;6658403
1630733;6658427
1629885;6658407
1629826;6658408
1606425;6656445
1630705;6658428
1625094;6655843
1605116;6655972
1630722;6658425
1629891;6658405
1630164;6658782
1630209;6658793
1630713;6658427
1630739;6658790
1630366;6658783
1630722;6658425
1630350;6658864
1630058;6658737
1533452;6482182
1474458;6486607
1514604;6482030
1437338;6465110
1437338;6465110
1452950;6533250
1445322;6465647
1442650;6532750
1570469;6628080
1357256;6206703
1511873;6655796
1366940;6587360
1397260;6655250
1613402;6553100
1550420;6279790
1613880;6561950
1341120;6291820
1551620;6277050
1617040;6559740
1556140;6609020
1614870;6554750
1614870;6554750
1608170;6552260
1617040;6559740
1613880;6561950
1341120;6291820
1352980;6154620
1540510;6273580
1373990;6672890
1544300;6278700
1540530;6273670
1308260;6321660
1369100;6687330
1366450;6688290
1335240;6276790
1369410;6621430
1370050;6622320
1370050;6622320
1338690;6651470
1614460;6562700
1367100;6614580
1370000;6621970
1373050;6617780
1349240;6631230
1351010;6720000
1348200;6724840
1350380;6720800
1350300;6720850
1308260;6321660
1357890;6706230
1357730;6706200
1348090;6724830
1329470;6584810
1509749;6622339
1537620;6234650
1541340;6236640
1544410;6266860
1526800;7053000
1383530;6641570
1286410;6641480
1286410;6641480
1380200;6164180
1366450;6688290
1370050;6622320
1619150;6516400
1349240;6631230
1349090;6631210
1321460;6637400
1393460;6611540
1369100;6687330
1308260;6321660
1368560;6686020
1375340;6663900
1544040;6645470
1454689;6241485
1318110;6288790
1357890;6706230
1357730;6706200
1370000;6621970
1351010;6720000
1308260;6321660
1607540;6537280
1253130;6457510
1351100;6484500
1383530;6641570
1319860;6296970
1393460;6611540
1348090;6724830
1329360;6584940
1359570;6588450
1329470;6584810
1575240;6348200
1382290;6643040
1383530;6641570
1360800;6699460
1545725;6283690
1443060;6225660
1351010;6720000
1622700;6536230
1623770;6536620
1329470;6584810
1348090;6724830
1617300;6602940
1722023;7069035
1350380;6720800
1678350;6587460
1478755;7207675
1658710;6602590
1366450;6688290
1335250;6276790
1357500;6170600
1638123;6989593
1563332;7008045
1563277;7008054
1633790;7015572
1631495;7035848
1572323;6981635
1527284;7052574
1605973;7062137
1559561;7063639
1634048;6981513
1633790;7015572
1546150;7018231
1545994;7018439
1545891;7018516
1631495;7035848
1631495;7035848
1527284;7052574
1605144;7061172
1605168;7061184
1605235;7061321
1633790;7015660
1570883;7011727
1572298;6981642
1634100;6981587
1638123;6989593
1478755;7207675
1579200;6972448
1285870;6352570
1279050;6367880
1270270;6401730
1285870;6352570
1572323;6981635
1285870;6352570
1353720;6177890
1633790;7015572
1367600;6629380
1563332;7008045
1332830;6648580
1319990;6638180
1547519;6599447
1547519;6599447
1560563;6599836
1559954;6604386
1559934;6604400
1545777;6599005
1545767;6599035
1547303;6599602
1547296;6599619
1547285;6599646
1560937;6599605
1561029;6599561
1561094;6602789
